Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
14.05.2000,1999,Aston Villa,Manchester Utd,0,1
14.05.2000,1999,Bradford City,Liverpool,1,0
14.05.2000,1999,Chelsea,Derby,4,0
14.05.2000,1999,Everton,Middlesbrough,0,2
14.05.2000,1999,Newcastle,Arsenal,4,2
14.05.2000,1999,Sheffield Wed,Leicester,4,0
14.05.2000,1999,Southampton,Wimbledon FC,2,0
14.05.2000,1999,Tottenham,Sunderland,3,1
14.05.2000,1999,Watford,Coventry,1,0
14.05.2000,1999,West Ham,Leeds,0,0
09.05.2000,1999,Arsenal,Sheffield Wed,3,3
08.05.2000,1999,Leeds,Everton,1,1
07.05.2000,1999,Liverpool,Southampton,0,0
06.05.2000,1999,Arsenal,Chelsea,2,1
06.05.2000,1999,Coventry,Sheffield Wed,4,1
06.05.2000,1999,Derby,Newcastle,0,0
06.05.2000,1999,Leicester,Bradford City,3,0
06.05.2000,1999,Manchester Utd,Tottenham,3,1
06.05.2000,1999,Middlesbrough,Watford,1,1
06.05.2000,1999,Sunderland,West Ham,1,0
06.05.2000,1999,Wimbledon FC,Aston Villa,2,2
03.05.2000,1999,Leeds,Watford,3,1
03.05.2000,1999,Liverpool,Leicester,0,2
02.05.2000,1999,Arsenal,West Ham,2,1
02.05.2000,1999,Middlesbrough,Newcastle,2,2
30.04.2000,1999,Bradford City,Wimbledon FC,3,0
30.04.2000,1999,Sheffield Wed,Leeds,0,3
29.04.2000,1999,Aston Villa,Sunderland,1,1
29.04.2000,1999,Chelsea,Liverpool,2,0
29.04.2000,1999,Everton,Arsenal,0,1
29.04.2000,1999,Newcastle,Coventry,2,0
29.04.2000,1999,Southampton,Leicester,1,2
29.04.2000,1999,Tottenham,Derby,1,1
29.04.2000,1999,Watford,Manchester Utd,2,3
29.04.2000,1999,West Ham,Middlesbrough,0,1
24.04.2000,1999,Derby,Southampton,2,0
24.04.2000,1999,Manchester Utd,Chelsea,3,2
24.04.2000,1999,Sunderland,Bradford City,0,1
23.04.2000,1999,Newcastle,Leeds,2,2
23.04.2000,1999,Watford,Arsenal,2,3
22.04.2000,1999,Aston Villa,Leicester,2,2
22.04.2000,1999,Chelsea,Middlesbrough,1,1
22.04.2000,1999,Sheffield Wed,Sunderland,0,2
22.04.2000,1999,Southampton,Manchester Utd,1,3
22.04.2000,1999,Tottenham,Wimbledon FC,2,0
22.04.2000,1999,West Ham,Coventry,5,0
21.04.2000,1999,Bradford City,Derby,4,4
21.04.2000,1999,Everton,Liverpool,0,0
19.04.2000,1999,Leicester,Tottenham,0,1
16.04.2000,1999,Leeds,Arsenal,0,4
16.04.2000,1999,Wimbledon FC,Liverpool,1,2
15.04.2000,1999,Coventry,Middlesbrough,2,1
15.04.2000,1999,Derby,West Ham,1,2
15.04.2000,1999,Everton,Bradford City,4,0
15.04.2000,1999,Manchester Utd,Sunderland,4,0
15.04.2000,1999,Newcastle,Leicester,0,2
15.04.2000,1999,Sheffield Wed,Chelsea,1,0
15.04.2000,1999,Southampton,Watford,2,0
15.04.2000,1999,Tottenham,Aston Villa,2,4
12.04.2000,1999,Wimbledon FC,Sheffield Wed,0,2
12.04.2000,1999,Chelsea,Coventry,2,1
12.04.2000,1999,West Ham,Newcastle,2,1
10.04.2000,1999,Middlesbrough,Manchester Utd,3,4
09.04.2000,1999,Aston Villa,Leeds,1,0
09.04.2000,1999,Liverpool,Tottenham,2,0
08.04.2000,1999,Bradford City,Southampton,1,2
08.04.2000,1999,Leicester,Everton,1,1
08.04.2000,1999,Sunderland,Wimbledon FC,2,1
08.04.2000,1999,Watford,Derby,0,0
05.04.2000,1999,Sheffield Wed,Aston Villa,0,1
03.04.2000,1999,Tottenham,Middlesbrough,2,3
02.04.2000,1999,Derby,Leicester,3,0
01.04.2000,1999,Coventry,Liverpool,0,3
01.04.2000,1999,Everton,Watford,4,2
01.04.2000,1999,Leeds,Chelsea,0,1
01.04.2000,1999,Manchester Utd,West Ham,7,1
01.04.2000,1999,Newcastle,Bradford City,2,0
01.04.2000,1999,Southampton,Sunderland,1,2
01.04.2000,1999,Wimbledon FC,Arsenal,1,3
26.03.2000,1999,Arsenal,Coventry,3,0
26.03.2000,1999,Leicester,Leeds,2,1
26.03.2000,1999,West Ham,Wimbledon FC,2,1
25.03.2000,1999,Aston Villa,Derby,2,0
25.03.2000,1999,Bradford City,Manchester Utd,0,4
25.03.2000,1999,Chelsea,Southampton,1,1
25.03.2000,1999,Liverpool,Newcastle,2,1
25.03.2000,1999,Middlesbrough,Sheffield Wed,1,0
25.03.2000,1999,Sunderland,Everton,2,1
